episode,train_step,avg_loss,avg_td_error,avg_q_value,avg_batch_reward,batch_size,epsilon
186,3480,118749312.000000,4741.605469,-1002.4586,0.569817,32,0.780663
187,3481,116138632.000000,4770.497559,-868.3761,0.561654,32,0.778787
187,3482,145346416.000000,4997.750000,-1975.9089,0.552249,32,0.778787
187,3483,107994592.000000,4590.646484,-1599.0389,0.571209,32,0.778787
187,3484,124197056.000000,4731.377930,-1542.7603,0.585411,32,0.778787
187,3485,120488592.000000,4815.438965,-1529.7946,0.566922,32,0.778787
187,3486,124270376.000000,4892.769043,-724.8181,0.544337,32,0.778787
187,3487,114825056.000000,4799.589844,-608.3782,0.576535,32,0.778787
187,3488,111497792.000000,4494.046875,-1537.9456,0.547002,32,0.778787
187,3489,116226408.000000,4595.086914,-1711.4335,0.571848,32,0.778787
187,3490,121274944.000000,4866.217285,-802.0279,0.554033,32,0.778787
187,3491,116217368.000000,4611.554199,-1613.2098,0.598096,32,0.778787
187,3492,123960496.000000,4866.032227,-1103.7604,0.588351,32,0.778787
187,3493,110710944.000000,4670.267090,-1575.2484,0.555364,32,0.778787
187,3494,122233288.000000,4689.579102,-1711.4430,0.591961,32,0.778787
187,3495,121521864.000000,4747.960938,-1022.7863,0.602316,32,0.778787
187,3496,125600904.000000,4763.740723,-1329.1151,0.549593,32,0.778787
187,3497,126489056.000000,4743.733887,-1319.5265,0.546223,32,0.778787
187,3498,109502856.000000,4399.398926,-1844.9880,0.580808,32,0.778787
187,3499,109431712.000000,4685.474609,-1371.7351,0.598652,32,0.778787
187,3500,123887128.000000,4766.376465,-1566.0336,0.568569,32,0.778787
187,3501,114962104.000000,4846.543945,-745.6222,0.604884,32,0.778787
187,3502,115323608.000000,4609.344727,-1616.8219,0.567245,32,0.778787
187,3503,116632816.000000,4671.666504,-1316.3304,0.560632,32,0.778787
187,3504,113463776.000000,4566.824219,-1162.1636,0.552789,32,0.778787
187,3505,133284888.000000,4862.465332,-903.9885,0.560162,32,0.778787
187,3506,114983312.000000,4680.436035,-1064.9357,0.576609,32,0.778787
187,3507,128403256.000000,4643.269043,-1425.5715,0.552559,32,0.778787
187,3508,126431872.000000,4928.395020,-1055.6827,0.581071,32,0.778787
187,3509,114204504.000000,4532.166016,-1600.8597,0.551498,32,0.778787
187,3510,107178232.000000,4482.583984,-1364.3892,0.569205,32,0.778787
188,3511,116341040.000000,4627.037109,-1221.5453,0.557737,32,0.776913
188,3512,144869392.000000,5069.417969,-1366.6996,0.579906,32,0.776913
188,3513,128903584.000000,5194.094238,-62.3302,0.566372,32,0.776913
188,3514,136401376.000000,5065.395508,-1043.6154,0.553601,32,0.776913
188,3515,122108592.000000,4798.893555,-784.4930,0.544036,32,0.776913
188,3516,155438304.000000,5042.104980,-1280.0005,0.541152,32,0.776913
188,3517,140812272.000000,5166.160156,-108.7820,0.558029,32,0.776913
188,3518,152381680.000000,5161.854980,-656.9971,0.564760,32,0.776913
188,3519,135885696.000000,5074.100098,-704.4588,0.575902,32,0.776913
188,3520,139850160.000000,5099.121094,-694.6372,0.571894,32,0.776913
188,3521,145239648.000000,5244.876953,-691.6797,0.546610,32,0.776913
188,3522,134256288.000000,5043.314941,-1060.1650,0.553468,32,0.776913
188,3523,140397088.000000,4990.077148,-636.7418,0.569791,32,0.776913
188,3524,138431152.000000,5166.179199,-467.8224,0.582454,32,0.776913
188,3525,152857744.000000,5470.601074,-542.5010,0.558150,32,0.776913
188,3526,126323200.000000,4931.507812,-896.9297,0.574275,32,0.776913
188,3527,146938016.000000,5242.227051,-479.1136,0.567955,32,0.776913
188,3528,162010384.000000,5361.511230,-1022.6124,0.543078,32,0.776913
188,3529,156273184.000000,5519.043945,-52.6367,0.569307,32,0.776913
188,3530,158894368.000000,5392.358887,-964.6475,0.556249,32,0.776913
188,3531,143320384.000000,5261.357910,-99.1249,0.564064,32,0.776913
188,3532,130736000.000000,5078.521973,-664.2520,0.558287,32,0.776913
188,3533,128546808.000000,5005.884766,153.1393,0.577812,32,0.776913
188,3534,135961216.000000,5004.160156,-805.4155,0.584671,32,0.776913
188,3535,147074752.000000,5214.507324,-651.0406,0.546102,32,0.776913
188,3536,135565376.000000,4770.734863,-1534.4403,0.563084,32,0.776913
188,3537,131232360.000000,4921.674805,-305.9187,0.562521,32,0.776913
188,3538,138866784.000000,4981.075195,-850.5155,0.571379,32,0.776913
188,3539,136313920.000000,5112.861328,-540.7958,0.543584,32,0.776913
188,3540,144800464.000000,5145.282715,-1315.9006,0.574718,32,0.776913
189,3541,110643104.000000,4495.222168,-199.8508,0.539631,32,0.775038
189,3542,118359136.000000,4746.452637,-935.4997,0.538611,32,0.775038
189,3543,130811064.000000,5008.141602,-282.8058,0.547007,32,0.775038
189,3544,125869328.000000,4986.954102,-331.4062,0.583888,32,0.775038
189,3545,133023928.000000,5132.693848,-205.5122,0.562703,32,0.775038
189,3546,147479088.000000,5267.198242,-489.5193,0.564683,32,0.775038
189,3547,145746912.000000,5277.299316,-770.2914,0.594876,32,0.775038
189,3548,133117352.000000,5282.581055,-15.9086,0.607607,32,0.775038
189,3549,150226816.000000,5337.122070,-391.5584,0.565548,32,0.775038
189,3550,143845568.000000,5628.189941,242.6606,0.577898,32,0.775038
189,3551,130629280.000000,4759.875488,-1053.5852,0.553109,32,0.775038
189,3552,142892912.000000,5171.166992,268.1100,0.554339,32,0.775038
189,3553,129808848.000000,4831.278320,-409.7206,0.573895,32,0.775038
189,3554,130635288.000000,4731.794922,-644.7049,0.555936,32,0.775038
189,3555,133096576.000000,5112.958008,-143.3453,0.560320,32,0.775038
189,3556,154642960.000000,5227.377930,-543.8619,0.571771,32,0.775038
189,3557,117522736.000000,4633.972168,-629.6216,0.553433,32,0.775038
189,3558,133576160.000000,4916.499512,-412.9517,0.567691,32,0.775038
189,3559,139474304.000000,4892.454102,-848.6888,0.582057,32,0.775038
189,3560,117946136.000000,4677.721191,-545.4150,0.594314,32,0.775038
189,3561,134803776.000000,5123.021973,346.5170,0.564184,32,0.775038
189,3562,155088864.000000,5145.585449,-1032.8960,0.583392,32,0.775038
189,3563,128800720.000000,4544.383789,-1080.4250,0.554609,32,0.775038
189,3564,154915552.000000,5461.158691,201.7149,0.558116,32,0.775038
189,3565,153038032.000000,5001.882324,-716.3732,0.581375,32,0.775038
189,3566,136454880.000000,4883.931641,-588.7866,0.548784,32,0.775038
189,3567,134018048.000000,4918.504395,-361.9355,0.510779,32,0.775038
189,3568,132696680.000000,4715.943848,-1247.0156,0.553683,32,0.775038
189,3569,141565936.000000,5091.287109,140.5905,0.540223,32,0.775038
189,3570,147573440.000000,5142.199707,-1076.1508,0.575262,32,0.775038
195,3571,129437080.000000,4872.380859,-502.7560,0.575644,32,0.773162
195,3572,157132688.000000,5341.732910,-457.3943,0.555056,32,0.773162
195,3573,157287600.000000,5371.630371,-180.7242,0.568520,32,0.773162
195,3574,163780000.000000,5524.110352,-304.5516,0.617118,32,0.773162
195,3575,204683456.000000,6578.719238,-228.4944,0.582679,32,0.773162
195,3576,170871904.000000,5637.030273,-478.1012,0.542177,32,0.773162
195,3577,172270368.000000,5821.767090,216.4311,0.544406,32,0.773162
195,3578,168714432.000000,5628.693848,-332.6580,0.576031,32,0.773162
195,3579,144687488.000000,5368.177734,589.0051,0.581431,32,0.773162
195,3580,146140704.000000,5247.979004,-349.6318,0.553514,32,0.773162
195,3581,166181376.000000,5851.089844,413.3085,0.593554,32,0.773162
195,3582,196135472.000000,5720.420410,-714.3721,0.558533,32,0.773162
195,3583,190330048.000000,6011.181152,186.9886,0.584263,32,0.773162
195,3584,161893312.000000,5447.032227,-422.3026,0.563881,32,0.773162
195,3585,145235824.000000,5507.500488,329.6777,0.582424,32,0.773162
195,3586,166433792.000000,5758.293457,36.8487,0.598011,32,0.773162
195,3587,140014352.000000,5390.243164,283.7050,0.562717,32,0.773162
195,3588,157725264.000000,5275.434570,-521.4847,0.584800,32,0.773162
195,3589,155285568.000000,5487.501953,321.6736,0.596987,32,0.773162
195,3590,155661136.000000,5404.618164,-201.5280,0.562399,32,0.773162
195,3591,160892032.000000,5560.548828,-56.4976,0.569586,32,0.773162
195,3592,161520192.000000,5661.219727,1037.0861,0.582005,32,0.773162
195,3593,165500464.000000,5515.380371,54.7627,0.587966,32,0.773162
195,3594,161544240.000000,5499.883301,329.6104,0.599809,32,0.773162
195,3595,154063904.000000,5364.990234,-62.2300,0.550420,32,0.773162
195,3596,148301728.000000,5260.334473,-493.2092,0.588472,32,0.773162
195,3597,150758704.000000,5324.824219,208.1935,0.570131,32,0.773162
195,3598,160806176.000000,5589.133301,693.1821,0.538222,32,0.773162
195,3599,148698608.000000,5280.783203,14.7160,0.569584,32,0.773162
195,3600,159990720.000000,5337.263184,-108.2148,0.578467,32,0.773162
196,3601,163570400.000000,5513.191895,-152.9773,0.562657,32,0.771288
196,3602,225830688.000000,6669.530273,1630.1287,0.546024,32,0.771288
196,3603,232653296.000000,6765.729980,1027.6636,0.547939,32,0.771288
196,3604,253571456.000000,6584.499023,592.8248,0.558944,32,0.771288
196,3605,229957856.000000,6980.496582,1555.0719,0.567004,32,0.771288
196,3606,215350064.000000,6576.496582,682.4114,0.545223,32,0.771288
196,3607,223468624.000000,6560.972168,699.7186,0.544859,32,0.771288
196,3608,248714512.000000,7104.791016,1939.7872,0.561158,32,0.771288
196,3609,215604704.000000,6610.587891,1736.4008,0.575968,32,0.771288
196,3610,241775664.000000,6901.941895,1654.3962,0.579870,32,0.771288
196,3611,230937376.000000,6886.166016,1727.3213,0.553628,32,0.771288
196,3612,238132992.000000,6891.859863,1807.3983,0.581774,32,0.771288
196,3613,221329920.000000,6697.228027,2252.3655,0.572208,32,0.771288
196,3614,237830944.000000,6709.277344,794.0047,0.543955,32,0.771288
196,3615,220531632.000000,6763.975586,1825.3141,0.583961,32,0.771288
196,3616,240639200.000000,6769.811523,1249.6598,0.570170,32,0.771288
196,3617,220828368.000000,6786.778809,1903.7665,0.569888,32,0.771288
196,3618,233232624.000000,6663.327148,916.7192,0.556346,32,0.771288
196,3619,239710976.000000,6718.945312,1357.9232,0.556822,32,0.771288
196,3620,230708480.000000,6885.790039,2018.4586,0.566467,32,0.771288
196,3621,207778672.000000,6397.125000,1685.0378,0.584837,32,0.771288
196,3622,228462752.000000,6416.428223,514.5247,0.575677,32,0.771288
196,3623,214816416.000000,6475.315918,957.1143,0.592515,32,0.771288
196,3624,209920896.000000,6632.298828,1082.0826,0.595209,32,0.771288
196,3625,208322256.000000,6497.838379,1543.9821,0.546725,32,0.771288
196,3626,210397888.000000,6155.699219,525.7345,0.546412,32,0.771288
196,3627,208936176.000000,6822.770508,1592.8020,0.611879,32,0.771288
196,3628,201827312.000000,6148.794434,899.0312,0.577829,32,0.771288
196,3629,252692976.000000,7136.063477,1433.9950,0.598186,32,0.771288
196,3630,215692576.000000,6456.029297,647.9373,0.572477,32,0.771288
197,3631,207020032.000000,6523.441406,1803.3444,0.573324,32,0.769413
197,3632,254040960.000000,6929.741211,705.8882,0.566280,32,0.769413
197,3633,259595136.000000,7463.127930,1870.3239,0.599509,32,0.769413
197,3634,225201104.000000,6718.725098,301.0859,0.567062,32,0.769413
197,3635,234455536.000000,6845.669922,1402.4709,0.577609,32,0.769413
197,3636,258159728.000000,7133.064941,601.2045,0.577820,32,0.769413
197,3637,249412800.000000,7403.238770,1756.1528,0.564424,32,0.769413
197,3638,245529040.000000,7598.283203,1977.6625,0.558625,32,0.769413
197,3639,227911872.000000,6762.617188,1275.6848,0.569443,32,0.769413
197,3640,271926752.000000,7579.092285,2642.5767,0.588621,32,0.769413
197,3641,252765408.000000,7131.085938,1533.9006,0.544301,32,0.769413
197,3642,261569520.000000,7187.133789,1478.0818,0.555529,32,0.769413
197,3643,234711136.000000,7306.011719,2086.7710,0.582293,32,0.769413
197,3644,224282368.000000,6756.883301,1471.5454,0.583705,32,0.769413
197,3645,240486032.000000,6853.222168,1240.2418,0.581381,32,0.769413
197,3646,266085024.000000,7194.603516,1748.1608,0.559247,32,0.769413
197,3647,250246880.000000,7265.079590,2166.7004,0.590346,32,0.769413
197,3648,253699232.000000,7653.982910,3189.8394,0.600122,32,0.769413
197,3649,235377408.000000,6692.675781,1041.5236,0.598044,32,0.769413
197,3650,238921776.000000,7075.634766,1932.4828,0.575142,32,0.769413
197,3651,218971712.000000,6560.493652,935.6357,0.575967,32,0.769413
197,3652,222380736.000000,6706.744141,1583.7410,0.556440,32,0.769413
197,3653,210299952.000000,6404.499023,1925.6437,0.565841,32,0.769413
197,3654,249073216.000000,7023.982910,1924.3375,0.570802,32,0.769413
197,3655,279907936.000000,7439.196289,1804.2955,0.568481,32,0.769413
197,3656,224550096.000000,6727.105957,1724.5060,0.600769,32,0.769413
197,3657,250878944.000000,6885.795410,1072.1704,0.553565,32,0.769413
197,3658,228589104.000000,6722.559570,2164.8057,0.578503,32,0.769413
197,3659,244955760.000000,6897.700195,1249.1910,0.588593,32,0.769413
197,3660,225242560.000000,6664.162109,762.1143,0.577642,32,0.769413
198,3661,232143088.000000,7087.361816,2129.3101,0.582056,32,0.767537
198,3662,239851760.000000,6754.348145,1186.4435,0.556087,32,0.767537
198,3663,216746944.000000,6378.817871,854.9916,0.532508,32,0.767537
198,3664,244657504.000000,6937.408691,548.3125,0.565232,32,0.767537
198,3665,187426832.000000,6072.676758,1890.7976,0.538037,32,0.767537
198,3666,200386016.000000,6494.754883,968.2607,0.550831,32,0.767537
198,3667,199098928.000000,6268.817871,1284.8091,0.553377,32,0.767537
198,3668,214838336.000000,6467.774414,1289.2565,0.584124,32,0.767537
198,3669,211237888.000000,6668.516602,1428.2023,0.585015,32,0.767537
198,3670,225160032.000000,6315.962891,571.4786,0.568759,32,0.767537
198,3671,230495920.000000,6710.648438,1417.5747,0.543117,32,0.767537
198,3672,218276304.000000,6331.903320,965.8735,0.562543,32,0.767537
198,3673,218824016.000000,6350.999512,295.5106,0.575745,32,0.767537
198,3674,217072464.000000,6751.058105,1591.2390,0.595753,32,0.767537
198,3675,194503888.000000,6250.106934,489.5071,0.567700,32,0.767537
198,3676,194962816.000000,6140.439941,367.7018,0.556317,32,0.767537
198,3677,203843520.000000,6472.409180,1577.9314,0.572485,32,0.767537
198,3678,190172736.000000,6145.576172,699.1553,0.584079,32,0.767537
198,3679,204109872.000000,6486.736328,1789.1648,0.566293,32,0.767537
198,3680,204000544.000000,6228.255859,901.0300,0.558540,32,0.767537
198,3681,205109152.000000,6207.263672,843.6840,0.546165,32,0.767537
198,3682,194586560.000000,6322.675293,1737.0266,0.555239,32,0.767537
198,3683,238565936.000000,6666.412109,665.3510,0.583489,32,0.767537
198,3684,212217072.000000,6494.703125,1926.6272,0.564395,32,0.767537
198,3685,200119568.000000,6440.341797,1680.8361,0.585421,32,0.767537
198,3686,231010080.000000,6750.266602,799.7736,0.610016,32,0.767537
198,3687,203105456.000000,6189.844727,2045.1925,0.548501,32,0.767537
198,3688,188810256.000000,6218.285645,859.8380,0.593800,32,0.767537
198,3689,211989040.000000,6336.206055,422.1722,0.582145,32,0.767537
198,3690,199448192.000000,6197.000977,1094.5802,0.576117,32,0.767537
199,3691,215345568.000000,6464.827148,1130.7755,0.578366,32,0.765662
199,3692,300403904.000000,7713.304688,1893.3202,0.555884,32,0.765662
199,3693,331015712.000000,8373.293945,2774.8101,0.547427,32,0.765662
199,3694,236798784.000000,7074.713867,1451.2616,0.537748,32,0.765662
199,3695,273714464.000000,7502.548828,2283.1936,0.558287,32,0.765662
199,3696,215939136.000000,6821.571777,2234.4133,0.575968,32,0.765662
199,3697,244591664.000000,6951.335938,1771.3767,0.567392,32,0.765662
199,3698,301883168.000000,7982.566895,2263.1924,0.589038,32,0.765662
199,3699,274049792.000000,7297.227051,2381.5022,0.554359,32,0.765662
199,3700,259838384.000000,7397.899902,2807.0542,0.568962,32,0.765662
199,3701,205057280.000000,6414.409180,1529.3625,0.565243,32,0.765662
199,3702,242032000.000000,7111.079102,1867.9528,0.536669,32,0.765662
199,3703,255807328.000000,6923.041992,1277.9874,0.566564,32,0.765662
199,3704,264514384.000000,7183.642578,1859.1075,0.564226,32,0.765662
199,3705,245886864.000000,6776.434082,1441.3813,0.569753,32,0.765662
199,3706,269562752.000000,7475.588379,2377.8179,0.549200,32,0.765662
199,3707,233211024.000000,6742.350586,1083.0172,0.520462,32,0.765662
199,3708,278524960.000000,7472.619141,2505.2297,0.571186,32,0.765662
199,3709,242953264.000000,6956.644043,2239.0244,0.577496,32,0.765662
199,3710,263988192.000000,7235.675781,2115.9053,0.553932,32,0.765662
199,3711,251967760.000000,7215.774902,2252.3132,0.607224,32,0.765662
199,3712,247098576.000000,7129.061035,3065.2507,0.568016,32,0.765662
199,3713,290592480.000000,7275.785645,1694.1819,0.555392,32,0.765662
199,3714,238830432.000000,7129.492188,2729.2805,0.563471,32,0.765662
199,3715,249703440.000000,6854.576172,1110.9733,0.569403,32,0.765662
199,3716,262322704.000000,7458.163086,2974.1519,0.559685,32,0.765662
199,3717,227955552.000000,6791.267090,2058.8845,0.569231,32,0.765662
199,3718,293176480.000000,7430.053711,2748.9019,0.573070,32,0.765662
199,3719,245881824.000000,7107.113770,1904.0895,0.572674,32,0.765662
199,3720,269810496.000000,7227.663574,1469.2657,0.615074,32,0.765662
200,3721,222609744.000000,6648.586426,1308.0657,0.578467,32,0.763787
200,3722,314838720.000000,8218.175781,2527.1985,0.547500,32,0.763787
200,3723,299282880.000000,7576.965332,1611.7544,0.552350,32,0.763787
200,3724,293524256.000000,8074.776855,2891.4387,0.579382,32,0.763787
200,3725,301502176.000000,7792.681152,2618.0588,0.560279,32,0.763787
200,3726,307419808.000000,8141.229004,3101.6709,0.573854,32,0.763787
200,3727,327123488.000000,8047.699707,3052.1836,0.547518,32,0.763787
200,3728,334929696.000000,7931.484863,1987.5854,0.558620,32,0.763787
200,3729,342962400.000000,7928.846191,2181.3552,0.579074,32,0.763787
200,3730,349733120.000000,9167.757812,3480.8552,0.567122,32,0.763787
200,3731,364259744.000000,9730.458008,4768.5225,0.564403,32,0.763787
200,3732,410763776.000000,9595.473633,3034.6274,0.601507,32,0.763787
200,3733,321362016.000000,9063.049805,4760.2729,0.559567,32,0.763787
200,3734,297523552.000000,7739.854980,1666.8107,0.547969,32,0.763787
200,3735,355154656.000000,9137.638672,3955.6941,0.566640,32,0.763787
200,3736,370308000.000000,9969.039062,5312.2642,0.559084,32,0.763787
200,3737,381013312.000000,9110.317383,2986.5620,0.561222,32,0.763787
200,3738,325223360.000000,8253.447266,3101.4446,0.551549,32,0.763787
200,3739,300091552.000000,8766.054688,4191.2729,0.566646,32,0.763787
200,3740,303566400.000000,7795.961914,1455.4352,0.566016,32,0.763787
200,3741,297968576.000000,7338.264160,1289.1360,0.560502,32,0.763787
200,3742,338597536.000000,9114.575195,4203.6836,0.565284,32,0.763787
200,3743,357191296.000000,8175.112305,1871.6008,0.546593,32,0.763787
200,3744,308844000.000000,7808.829102,2997.4417,0.572002,32,0.763787
200,3745,346305120.000000,8166.669434,3175.5088,0.576875,32,0.763787
200,3746,304482304.000000,8037.699219,3350.8560,0.596153,32,0.763787
200,3747,294507424.000000,7463.480469,2714.7378,0.575087,32,0.763787
200,3748,337320672.000000,8955.590820,4037.3792,0.554714,32,0.763787
200,3749,341268192.000000,8828.744141,3852.8384,0.580418,32,0.763787
200,3750,260924864.000000,7109.474121,2012.2950,0.562109,32,0.763787
201,3751,316211648.000000,7821.045410,1888.5812,0.564613,32,0.761912
201,3752,355713120.000000,8269.577148,2429.4243,0.574537,32,0.761912
201,3753,299527712.000000,7919.676758,3908.4167,0.553301,32,0.761912
201,3754,275004992.000000,7257.742676,2449.2673,0.578864,32,0.761912
201,3755,301605952.000000,7927.986328,3386.9712,0.549259,32,0.761912
